region	chr	midPos	Nsites
(273491,273990)(273500,273999)(273500,274000)	Mt	273750	501	0.082807
(273591,274090)(273600,274099)(273600,274100)	Mt	273850	501	0.081102
(273691,274190)(273700,274199)(273700,274200)	Mt	273950	501	0.081136
(273791,274290)(273800,274299)(273800,274300)	Mt	274050	501	0.083256
(273891,274390)(273900,274399)(273900,274400)	Mt	274150	501	0.085952
(273991,274490)(274000,274499)(274000,274500)	Mt	274250	501	0.085271
(274091,274590)(274100,274599)(274100,274600)	Mt	274350	501	0.087848
(274191,274690)(274200,274699)(274200,274700)	Mt	274450	501	0.087165
(274291,274790)(274300,274799)(274300,274800)	Mt	274550	501	0.084273
(274391,274890)(274400,274899)(274400,274900)	Mt	274650	501	0.080556
(274491,274990)(274500,274999)(274500,275000)	Mt	274750	501	0.070682
(274591,275090)(274600,275099)(274600,275100)	Mt	274850	501	0.065205
(274691,275190)(274700,275199)(274700,275200)	Mt	274950	501	0.069708
(274791,275290)(274800,275299)(274800,275300)	Mt	275050	501	0.068151
(274891,275390)(274900,275399)(274900,275400)	Mt	275150	501	0.072066
(274991,275490)(275000,275499)(275000,275500)	Mt	275250	501	0.072724
(275091,275590)(275100,275599)(275100,275600)	Mt	275350	501	0.076029
(275191,275690)(275200,275699)(275200,275700)	Mt	275450	501	0.074846
(275291,275790)(275300,275799)(275300,275800)	Mt	275550	501	0.076275
(275391,275890)(275400,275899)(275400,275900)	Mt	275650	501	0.076802
(275491,275990)(275500,275999)(275500,276000)	Mt	275750	501	0.080926
(275591,276090)(275600,276099)(275600,276100)	Mt	275850	501	0.077987
(275691,276190)(275700,276199)(275700,276200)	Mt	275950	501	0.080333
(275791,276290)(275800,276299)(275800,276300)	Mt	276050	501	0.081102
(275891,276390)(275900,276399)(275900,276400)	Mt	276150	501	0.076628
(275991,276490)(276000,276499)(276000,276500)	Mt	276250	501	0.078565
(276091,276590)(276100,276599)(276100,276600)	Mt	276350	501	0.077245
(276191,276690)(276200,276699)(276200,276700)	Mt	276450	501	0.078130
(276291,276790)(276300,276799)(276300,276800)	Mt	276550	501	0.082595
(276391,276890)(276400,276899)(276400,276900)	Mt	276650	501	0.089553
(276491,276990)(276500,276999)(276500,277000)	Mt	276750	501	0.083114
(276591,277090)(276600,277099)(276600,277100)	Mt	276850	501	0.084426
(276691,277190)(276700,277199)(276700,277200)	Mt	276950	501	0.079193
(276791,277290)(276800,277299)(276800,277300)	Mt	277050	501	0.071581
(276891,277390)(276900,277399)(276900,277400)	Mt	277150	501	0.069058
(276991,277490)(277000,277499)(277000,277500)	Mt	277250	501	0.070068
(277091,277590)(277100,277599)(277100,277600)	Mt	277350	501	0.071732
(277191,277690)(277200,277699)(277200,277700)	Mt	277450	501	0.069764
(277291,277790)(277300,277799)(277300,277800)	Mt	277550	501	0.069397
(277391,277890)(277400,277899)(277400,277900)	Mt	277650	501	0.068014
(277491,277990)(277500,277999)(277500,278000)	Mt	277750	501	0.072576
(277591,278090)(277600,278099)(277600,278100)	Mt	277850	501	0.075165
(277691,278190)(277700,278199)(277700,278200)	Mt	277950	501	0.077087
(277791,278290)(277800,278299)(277800,278300)	Mt	278050	501	0.084841
(277891,278390)(277900,278399)(277900,278400)	Mt	278150	501	0.082771
(277991,278490)(278000,278499)(278000,278500)	Mt	278250	501	0.081344
(278091,278590)(278100,278599)(278100,278600)	Mt	278350	501	0.080657
(278191,278690)(278200,278699)(278200,278700)	Mt	278450	501	0.082987
(278291,278790)(278300,278799)(278300,278800)	Mt	278550	501	0.076386
(278391,278890)(278400,278899)(278400,278900)	Mt	278650	501	0.078500
(278491,278990)(278500,278999)(278500,279000)	Mt	278750	501	0.074984
(278591,279090)(278600,279099)(278600,279100)	Mt	278850	501	0.072448
(278691,279190)(278700,279199)(278700,279200)	Mt	278950	501	0.078312
(278791,279290)(278800,279299)(278800,279300)	Mt	279050	501	0.075892
(278891,279390)(278900,279399)(278900,279400)	Mt	279150	501	0.080769
(278991,279490)(279000,279499)(279000,279500)	Mt	279250	501	0.083450
(279091,279590)(279100,279599)(279100,279600)	Mt	279350	501	0.088284
(279191,279690)(279200,279699)(279200,279700)	Mt	279450	501	0.083532
(279291,279790)(279300,279799)(279300,279800)	Mt	279550	501	0.089547
(279391,279890)(279400,279899)(279400,279900)	Mt	279650	501	0.088478
(279491,279990)(279500,279999)(279500,280000)	Mt	279750	501	0.089809
(279591,280090)(279600,280099)(279600,280100)	Mt	279850	501	0.087613
(279691,280190)(279700,280199)(279700,280200)	Mt	279950	501	0.078014
(279791,280290)(279800,280299)(279800,280300)	Mt	280050	501	0.081056
(279891,280390)(279900,280399)(279900,280400)	Mt	280150	501	0.079321
(279991,280490)(280000,280499)(280000,280500)	Mt	280250	501	0.072771
(280091,280590)(280100,280599)(280100,280600)	Mt	280350	501	0.070495
(280191,280690)(280200,280699)(280200,280700)	Mt	280450	501	0.075583
(280291,280790)(280300,280799)(280300,280800)	Mt	280550	501	0.067640
(280391,280890)(280400,280899)(280400,280900)	Mt	280650	501	0.069371
(280491,280990)(280500,280999)(280500,281000)	Mt	280750	501	0.074728
(280591,281090)(280600,281099)(280600,281100)	Mt	280850	501	0.074127
(280691,281190)(280700,281199)(280700,281200)	Mt	280950	501	0.084314
(280791,281290)(280800,281299)(280800,281300)	Mt	281050	501	0.086893
(280891,281390)(280900,281399)(280900,281400)	Mt	281150	501	0.083896
(280991,281490)(281000,281499)(281000,281500)	Mt	281250	501	0.076098
(281091,281590)(281100,281599)(281100,281600)	Mt	281350	501	0.076168
(281191,281690)(281200,281699)(281200,281700)	Mt	281450	501	0.071707
(281291,281790)(281300,281799)(281300,281800)	Mt	281550	501	0.074245
(281391,281890)(281400,281899)(281400,281900)	Mt	281650	501	0.078747
(281491,281990)(281500,281999)(281500,282000)	Mt	281750	501	0.089430
(281591,282090)(281600,282099)(281600,282100)	Mt	281850	501	0.089174
(281691,282190)(281700,282199)(281700,282200)	Mt	281950	501	0.086212
(281791,282290)(281800,282299)(281800,282300)	Mt	282050	501	0.083958
(281891,282390)(281900,282399)(281900,282400)	Mt	282150	501	0.080002
(281991,282490)(282000,282499)(282000,282500)	Mt	282250	501	0.075165
(282091,282590)(282100,282599)(282100,282600)	Mt	282350	501	0.076960
(282191,282690)(282200,282699)(282200,282700)	Mt	282450	501	0.075639
(282291,282790)(282300,282799)(282300,282800)	Mt	282550	501	0.079768
(282391,282890)(282400,282899)(282400,282900)	Mt	282650	501	0.077013
(282491,282990)(282500,282999)(282500,283000)	Mt	282750	501	0.078367
(282591,283090)(282600,283099)(282600,283100)	Mt	282850	501	0.077984
(282691,283190)(282700,283199)(282700,283200)	Mt	282950	501	0.079980
(282791,283290)(282800,283299)(282800,283300)	Mt	283050	501	0.075621
(282891,283390)(282900,283399)(282900,283400)	Mt	283150	501	0.081898
(282991,283490)(283000,283499)(283000,283500)	Mt	283250	501	0.076487
(283091,283590)(283100,283599)(283100,283600)	Mt	283350	501	0.074549
(283191,283690)(283200,283699)(283200,283700)	Mt	283450	501	0.076941
(283291,283790)(283300,283799)(283300,283800)	Mt	283550	501	0.077557
(283391,283890)(283400,283899)(283400,283900)	Mt	283650	501	0.074414
(283491,283990)(283500,283999)(283500,284000)	Mt	283750	501	0.082049
(283591,284090)(283600,284099)(283600,284100)	Mt	283850	501	0.082429
(283691,284190)(283700,284199)(283700,284200)	Mt	283950	501	0.077073
(283791,284290)(283800,284299)(283800,284300)	Mt	284050	501	0.075776
(283891,284390)(283900,284399)(283900,284400)	Mt	284150	501	0.078235
(283991,284490)(284000,284499)(284000,284500)	Mt	284250	501	0.076340
(284091,284590)(284100,284599)(284100,284600)	Mt	284350	501	0.075529
(284191,284690)(284200,284699)(284200,284700)	Mt	284450	501	0.079627
(284291,284790)(284300,284799)(284300,284800)	Mt	284550	501	0.076322
(284391,284890)(284400,284899)(284400,284900)	Mt	284650	501	0.072818
(284491,284990)(284500,284999)(284500,285000)	Mt	284750	501	0.071530
(284591,285090)(284600,285099)(284600,285100)	Mt	284850	501	0.073083
(284691,285190)(284700,285199)(284700,285200)	Mt	284950	501	0.072064
(284791,285290)(284800,285299)(284800,285300)	Mt	285050	501	0.074334
(284891,285390)(284900,285399)(284900,285400)	Mt	285150	501	0.073204
(284991,285490)(285000,285499)(285000,285500)	Mt	285250	501	0.077911
(285091,285590)(285100,285599)(285100,285600)	Mt	285350	501	0.078225
(285191,285690)(285200,285699)(285200,285700)	Mt	285450	501	0.080714
(285291,285790)(285300,285799)(285300,285800)	Mt	285550	501	0.082622
(285391,285890)(285400,285899)(285400,285900)	Mt	285650	501	0.081992
(285491,285990)(285500,285999)(285500,286000)	Mt	285750	501	0.086854
(285591,286090)(285600,286099)(285600,286100)	Mt	285850	501	0.089244
(285691,286190)(285700,286199)(285700,286200)	Mt	285950	501	0.082191
(285791,286290)(285800,286299)(285800,286300)	Mt	286050	501	0.077514
(285891,286390)(285900,286399)(285900,286400)	Mt	286150	501	0.078062
(285991,286490)(286000,286499)(286000,286500)	Mt	286250	501	0.069671
(286091,286590)(286100,286599)(286100,286600)	Mt	286350	501	0.061195
(286191,286690)(286200,286699)(286200,286700)	Mt	286450	501	0.066002
(286291,286790)(286300,286799)(286300,286800)	Mt	286550	501	0.072404
(286391,286890)(286400,286899)(286400,286900)	Mt	286650	501	0.075945
(286491,286990)(286500,286999)(286500,287000)	Mt	286750	501	0.078742
(286591,287090)(286600,287099)(286600,287100)	Mt	286850	501	0.089441
(286691,287190)(286700,287199)(286700,287200)	Mt	286950	501	0.095788
(286791,287290)(286800,287299)(286800,287300)	Mt	287050	501	0.095240
(286891,287390)(286900,287399)(286900,287400)	Mt	287150	501	0.088083
(286991,287490)(287000,287499)(287000,287500)	Mt	287250	501	0.083685
(287091,287590)(287100,287599)(287100,287600)	Mt	287350	501	0.081211
(287191,287690)(287200,287699)(287200,287700)	Mt	287450	501	0.081089
(287291,287790)(287300,287799)(287300,287800)	Mt	287550	501	0.075808
(287391,287890)(287400,287899)(287400,287900)	Mt	287650	501	0.083235
(287491,287990)(287500,287999)(287500,288000)	Mt	287750	501	0.082691
(287591,288090)(287600,288099)(287600,288100)	Mt	287850	501	0.079543
(287691,288190)(287700,288199)(287700,288200)	Mt	287950	501	0.073439
(287791,288290)(287800,288299)(287800,288300)	Mt	288050	501	0.075018
(287891,288390)(287900,288399)(287900,288400)	Mt	288150	501	0.072221
(287991,288490)(288000,288499)(288000,288500)	Mt	288250	501	0.070273
(288091,288590)(288100,288599)(288100,288600)	Mt	288350	501	0.068437
(288191,288690)(288200,288699)(288200,288700)	Mt	288450	501	0.070267
(288291,288790)(288300,288799)(288300,288800)	Mt	288550	501	0.069063
(288391,288890)(288400,288899)(288400,288900)	Mt	288650	501	0.068254
(288491,288990)(288500,288999)(288500,289000)	Mt	288750	501	0.071117
(288591,289090)(288600,289099)(288600,289100)	Mt	288850	501	0.080318
(288691,289190)(288700,289199)(288700,289200)	Mt	288950	501	0.087580
(288791,289290)(288800,289299)(288800,289300)	Mt	289050	501	0.086550
(288891,289390)(288900,289399)(288900,289400)	Mt	289150	501	0.081642
(288991,289490)(289000,289499)(289000,289500)	Mt	289250	501	0.083595
(289091,289590)(289100,289599)(289100,289600)	Mt	289350	501	0.076919
(289191,289690)(289200,289699)(289200,289700)	Mt	289450	501	0.072636
(289291,289790)(289300,289799)(289300,289800)	Mt	289550	501	0.079010
(289391,289890)(289400,289899)(289400,289900)	Mt	289650	501	0.082214
(289491,289990)(289500,289999)(289500,290000)	Mt	289750	501	0.084345
(289591,290090)(289600,290099)(289600,290100)	Mt	289850	501	0.080447
(289691,290190)(289700,290199)(289700,290200)	Mt	289950	501	0.072101
(289791,290290)(289800,290299)(289800,290300)	Mt	290050	501	0.072632
(289891,290390)(289900,290399)(289900,290400)	Mt	290150	501	0.076606
(289991,290490)(290000,290499)(290000,290500)	Mt	290250	501	0.077812
(290091,290590)(290100,290599)(290100,290600)	Mt	290350	501	0.078784
(290191,290690)(290200,290699)(290200,290700)	Mt	290450	501	0.084331
(290291,290790)(290300,290799)(290300,290800)	Mt	290550	501	0.082110
(290391,290890)(290400,290899)(290400,290900)	Mt	290650	501	0.081953
(290491,290990)(290500,290999)(290500,291000)	Mt	290750	501	0.078210
(290591,291090)(290600,291099)(290600,291100)	Mt	290850	501	0.085302
(290691,291190)(290700,291199)(290700,291200)	Mt	290950	501	0.084172
(290791,291290)(290800,291299)(290800,291300)	Mt	291050	501	0.080618
(290891,291390)(290900,291399)(290900,291400)	Mt	291150	501	0.077369
(290991,291490)(291000,291499)(291000,291500)	Mt	291250	501	0.076172
(291091,291590)(291100,291599)(291100,291600)	Mt	291350	501	0.071466
(291191,291690)(291200,291699)(291200,291700)	Mt	291450	501	0.069231
(291291,291790)(291300,291799)(291300,291800)	Mt	291550	501	0.069901
(291391,291890)(291400,291899)(291400,291900)	Mt	291650	501	0.072459
(291491,291990)(291500,291999)(291500,292000)	Mt	291750	501	0.078800
(291591,292090)(291600,292099)(291600,292100)	Mt	291850	501	0.078181
(291691,292190)(291700,292199)(291700,292200)	Mt	291950	501	0.077739
(291791,292290)(291800,292299)(291800,292300)	Mt	292050	501	0.079034
(291891,292390)(291900,292399)(291900,292400)	Mt	292150	501	0.080460
(291991,292490)(292000,292499)(292000,292500)	Mt	292250	501	0.072750
(292091,292590)(292100,292599)(292100,292600)	Mt	292350	501	0.078541
(292191,292690)(292200,292699)(292200,292700)	Mt	292450	501	0.078321
(292291,292790)(292300,292799)(292300,292800)	Mt	292550	501	0.082482
(292391,292890)(292400,292899)(292400,292900)	Mt	292650	501	0.079318
(292491,292990)(292500,292999)(292500,293000)	Mt	292750	501	0.080568
(292591,293090)(292600,293099)(292600,293100)	Mt	292850	501	0.073186
(292691,293190)(292700,293199)(292700,293200)	Mt	292950	501	0.068148
(292791,293290)(292800,293299)(292800,293300)	Mt	293050	501	0.060003
(292891,293390)(292900,293399)(292900,293400)	Mt	293150	501	0.059814
(292991,293490)(293000,293499)(293000,293500)	Mt	293250	501	0.059109
(293091,293590)(293100,293599)(293100,293600)	Mt	293350	501	0.058458
(293191,293690)(293200,293699)(293200,293700)	Mt	293450	501	0.061179
(293291,293790)(293300,293799)(293300,293800)	Mt	293550	501	0.076036
(293391,293890)(293400,293899)(293400,293900)	Mt	293650	501	0.092932
(293491,293990)(293500,293999)(293500,294000)	Mt	293750	501	0.108483
(293591,294090)(293600,294099)(293600,294100)	Mt	293850	501	0.102678
(293691,294190)(293700,294199)(293700,294200)	Mt	293950	501	0.099338
(293791,294290)(293800,294299)(293800,294300)	Mt	294050	501	0.100086
(293891,294390)(293900,294399)(293900,294400)	Mt	294150	501	0.099138
(293991,294490)(294000,294499)(294000,294500)	Mt	294250	501	0.100624
(294091,294590)(294100,294599)(294100,294600)	Mt	294350	501	0.101918
(294191,294690)(294200,294699)(294200,294700)	Mt	294450	501	0.103841
(294291,294790)(294300,294799)(294300,294800)	Mt	294550	501	0.104934
(294391,294890)(294400,294899)(294400,294900)	Mt	294650	501	0.104732
(294491,294990)(294500,294999)(294500,295000)	Mt	294750	501	0.105407
(294591,295090)(294600,295099)(294600,295100)	Mt	294850	501	0.106196
(294691,295190)(294700,295199)(294700,295200)	Mt	294950	501	0.098951
(294791,295290)(294800,295299)(294800,295300)	Mt	295050	501	0.098252
(294891,295390)(294900,295399)(294900,295400)	Mt	295150	501	0.098569
(294991,295490)(295000,295499)(295000,295500)	Mt	295250	501	0.100064
(295091,295590)(295100,295599)(295100,295600)	Mt	295350	501	0.101334
(295191,295690)(295200,295699)(295200,295700)	Mt	295450	501	0.110107
(295291,295790)(295300,295799)(295300,295800)	Mt	295550	501	0.111981
(295391,295890)(295400,295899)(295400,295900)	Mt	295650	501	0.114917
(295491,295990)(295500,295999)(295500,296000)	Mt	295750	501	0.112424
(295591,296090)(295600,296099)(295600,296100)	Mt	295850	501	0.113195
(295691,296190)(295700,296199)(295700,296200)	Mt	295950	501	0.112244
(295791,296290)(295800,296299)(295800,296300)	Mt	296050	501	0.114286
(295891,296390)(295900,296399)(295900,296400)	Mt	296150	501	0.112655
(295991,296490)(296000,296499)(296000,296500)	Mt	296250	501	0.113122
(296091,296590)(296100,296599)(296100,296600)	Mt	296350	501	0.114313
(296191,296690)(296200,296699)(296200,296700)	Mt	296450	501	0.112007
(296291,296790)(296300,296799)(296300,296800)	Mt	296550	501	0.110376
(296391,296890)(296400,296899)(296400,296900)	Mt	296650	501	0.112048
(296491,296990)(296500,296999)(296500,297000)	Mt	296750	501	0.113390
(296591,297090)(296600,297099)(296600,297100)	Mt	296850	501	0.115703
(296691,297190)(296700,297199)(296700,297200)	Mt	296950	501	0.116989
(296791,297290)(296800,297299)(296800,297300)	Mt	297050	501	0.116181
(296891,297390)(296900,297399)(296900,297400)	Mt	297150	501	0.111926
(296991,297490)(297000,297499)(297000,297500)	Mt	297250	501	0.108221
(297091,297590)(297100,297599)(297100,297600)	Mt	297350	501	0.102548
(297191,297690)(297200,297699)(297200,297700)	Mt	297450	501	0.105450
(297291,297790)(297300,297799)(297300,297800)	Mt	297550	501	0.105208
(297391,297890)(297400,297899)(297400,297900)	Mt	297650	501	0.103581
(297491,297990)(297500,297999)(297500,298000)	Mt	297750	501	0.105067
(297591,298090)(297600,298099)(297600,298100)	Mt	297850	501	0.104909
(297691,298190)(297700,298199)(297700,298200)	Mt	297950	501	0.099789
(297791,298290)(297800,298299)(297800,298300)	Mt	298050	501	0.104805
(297891,298390)(297900,298399)(297900,298400)	Mt	298150	501	0.109856
(297991,298490)(298000,298499)(298000,298500)	Mt	298250	501	0.110679
(298091,298590)(298100,298599)(298100,298600)	Mt	298350	501	0.113605
(298191,298690)(298200,298699)(298200,298700)	Mt	298450	501	0.116131
(298291,298790)(298300,298799)(298300,298800)	Mt	298550	501	0.105777
(298391,298890)(298400,298899)(298400,298900)	Mt	298650	501	0.104934
(298491,298990)(298500,298999)(298500,299000)	Mt	298750	501	0.100234
(298591,299090)(298600,299099)(298600,299100)	Mt	298850	501	0.099127
(298691,299190)(298700,299199)(298700,299200)	Mt	298950	501	0.095058
(298791,299290)(298800,299299)(298800,299300)	Mt	299050	501	0.098192
(298891,299390)(298900,299399)(298900,299400)	Mt	299150	501	0.104549
(298991,299490)(299000,299499)(299000,299500)	Mt	299250	501	0.139125
(299091,299590)(299100,299599)(299100,299600)	Mt	299350	501	0.137873
(299191,299690)(299200,299699)(299200,299700)	Mt	299450	501	0.140090
(299291,299790)(299300,299799)(299300,299800)	Mt	299550	501	0.162565
(299391,299890)(299400,299899)(299400,299900)	Mt	299650	501	0.158007
(299491,299990)(299500,299999)(299500,300000)	Mt	299750	501	0.134887
(299591,300090)(299600,300099)(299600,300100)	Mt	299850	501	0.136083
(299691,300190)(299700,300199)(299700,300200)	Mt	299950	501	0.135197
(299791,300290)(299800,300299)(299800,300300)	Mt	300050	501	0.113095
(299891,300390)(299900,300399)(299900,300400)	Mt	300150	501	0.137207
(299991,300490)(300000,300499)(300000,300500)	Mt	300250	501	0.140871
(300091,300590)(300100,300599)(300100,300600)	Mt	300350	501	0.135871
(300191,300690)(300200,300699)(300200,300700)	Mt	300450	501	0.136641
(300291,300790)(300300,300799)(300300,300800)	Mt	300550	501	0.136264
(300391,300890)(300400,300899)(300400,300900)	Mt	300650	501	0.129275
(300491,300990)(300500,300999)(300500,301000)	Mt	300750	501	0.127226
(300591,301090)(300600,301099)(300600,301100)	Mt	300850	501	0.125992
(300691,301190)(300700,301199)(300700,301200)	Mt	300950	501	0.151968
(300791,301290)(300800,301299)(300800,301300)	Mt	301050	501	0.150573
(300891,301390)(300900,301399)(300900,301400)	Mt	301150	501	0.143530
(300991,301490)(301000,301499)(301000,301500)	Mt	301250	501	0.138557
(301091,301590)(301100,301599)(301100,301600)	Mt	301350	501	0.140834
(301191,301690)(301200,301699)(301200,301700)	Mt	301450	501	0.108049
(301291,301790)(301300,301799)(301300,301800)	Mt	301550	501	0.105303
(301391,301890)(301400,301899)(301400,301900)	Mt	301650	501	0.139879
(301491,301990)(301500,301999)(301500,302000)	Mt	301750	501	0.143846
(301591,302090)(301600,302099)(301600,302100)	Mt	301850	501	0.153061
(301691,302190)(301700,302199)(301700,302200)	Mt	301950	501	0.153080
(301791,302290)(301800,302299)(301800,302300)	Mt	302050	501	0.165500
(301891,302390)(301900,302399)(301900,302400)	Mt	302150	501	0.164696
(301991,302490)(302000,302499)(302000,302500)	Mt	302250	501	0.167219
(302091,302590)(302100,302599)(302100,302600)	Mt	302350	501	0.161878
(302191,302690)(302200,302699)(302200,302700)	Mt	302450	501	0.156932
(302291,302790)(302300,302799)(302300,302800)	Mt	302550	501	0.144278
(302391,302890)(302400,302899)(302400,302900)	Mt	302650	501	0.117510
(302491,302990)(302500,302999)(302500,303000)	Mt	302750	501	0.116688
(302591,303090)(302600,303099)(302600,303100)	Mt	302850	501	0.119354
(302691,303190)(302700,303199)(302700,303200)	Mt	302950	501	0.114658
(302791,303290)(302800,303299)(302800,303300)	Mt	303050	501	0.119917
(302891,303390)(302900,303399)(302900,303400)	Mt	303150	501	0.113618
(302991,303490)(303000,303499)(303000,303500)	Mt	303250	501	0.117469
(303091,303590)(303100,303599)(303100,303600)	Mt	303350	501	0.127608
(303191,303690)(303200,303699)(303200,303700)	Mt	303450	501	0.130768
(303291,303790)(303300,303799)(303300,303800)	Mt	303550	501	0.127830
(303391,303890)(303400,303899)(303400,303900)	Mt	303650	501	0.130805
(303491,303990)(303500,303999)(303500,304000)	Mt	303750	501	0.126516
(303591,304090)(303600,304099)(303600,304100)	Mt	303850	501	0.119391
(303691,304190)(303700,304199)(303700,304200)	Mt	303950	501	0.125887
(303791,304290)(303800,304299)(303800,304300)	Mt	304050	501	0.133643
(303891,304390)(303900,304399)(303900,304400)	Mt	304150	501	0.133909
(303991,304490)(304000,304499)(304000,304500)	Mt	304250	501	0.122917
(304091,304590)(304100,304599)(304100,304600)	Mt	304350	501	0.135609
(304191,304690)(304200,304699)(304200,304700)	Mt	304450	501	0.126187
(304291,304790)(304300,304799)(304300,304800)	Mt	304550	501	0.119410
(304391,304890)(304400,304899)(304400,304900)	Mt	304650	501	0.119879
(304491,304990)(304500,304999)(304500,305000)	Mt	304750	501	0.136818
(304591,305090)(304600,305099)(304600,305100)	Mt	304850	501	0.130468
(304691,305190)(304700,305199)(304700,305200)	Mt	304950	501	0.164247
(304791,305290)(304800,305299)(304800,305300)	Mt	305050	501	0.170220
(304891,305390)(304900,305399)(304900,305400)	Mt	305150	501	0.165072
(304991,305490)(305000,305499)(305000,305500)	Mt	305250	501	0.148071
(305091,305590)(305100,305599)(305100,305600)	Mt	305350	501	0.143166
(305191,305690)(305200,305699)(305200,305700)	Mt	305450	501	0.112810
(305291,305790)(305300,305799)(305300,305800)	Mt	305550	501	0.118765
(305391,305890)(305400,305899)(305400,305900)	Mt	305650	501	0.120236
(305491,305990)(305500,305999)(305500,306000)	Mt	305750	501	0.125667
(305591,306090)(305600,306099)(305600,306100)	Mt	305850	501	0.120752
(305691,306190)(305700,306199)(305700,306200)	Mt	305950	501	0.121249
(305791,306290)(305800,306299)(305800,306300)	Mt	306050	501	0.115969
(305891,306390)(305900,306399)(305900,306400)	Mt	306150	501	0.116243
(305991,306490)(306000,306499)(306000,306500)	Mt	306250	501	0.116829
(306091,306590)(306100,306599)(306100,306600)	Mt	306350	501	0.120582
(306191,306690)(306200,306699)(306200,306700)	Mt	306450	501	0.120121
(306291,306790)(306300,306799)(306300,306800)	Mt	306550	501	0.115034
(306391,306890)(306400,306899)(306400,306900)	Mt	306650	501	0.115185
(306491,306990)(306500,306999)(306500,307000)	Mt	306750	501	0.109934
(306591,307090)(306600,307099)(306600,307100)	Mt	306850	501	0.104327
(306691,307190)(306700,307199)(306700,307200)	Mt	306950	501	0.106248
(306791,307290)(306800,307299)(306800,307300)	Mt	307050	501	0.116014
(306891,307390)(306900,307399)(306900,307400)	Mt	307150	501	0.113720
(306991,307490)(307000,307499)(307000,307500)	Mt	307250	501	0.122255
(307091,307590)(307100,307599)(307100,307600)	Mt	307350	501	0.121542
(307191,307690)(307200,307699)(307200,307700)	Mt	307450	501	0.120303
(307291,307790)(307300,307799)(307300,307800)	Mt	307550	501	0.141652
(307391,307890)(307400,307899)(307400,307900)	Mt	307650	501	0.137798
(307491,307990)(307500,307999)(307500,308000)	Mt	307750	501	0.127962
(307591,308090)(307600,308099)(307600,308100)	Mt	307850	501	0.139000
(307691,308190)(307700,308199)(307700,308200)	Mt	307950	501	0.142687
(307791,308290)(307800,308299)(307800,308300)	Mt	308050	501	0.132068
(307891,308390)(307900,308399)(307900,308400)	Mt	308150	501	0.136165
(307991,308490)(308000,308499)(308000,308500)	Mt	308250	501	0.151598
(308091,308590)(308100,308599)(308100,308600)	Mt	308350	501	0.146380
(308191,308690)(308200,308699)(308200,308700)	Mt	308450	501	0.142072
(308291,308790)(308300,308799)(308300,308800)	Mt	308550	501	0.138029
(308391,308890)(308400,308899)(308400,308900)	Mt	308650	501	0.140585
(308491,308990)(308500,308999)(308500,309000)	Mt	308750	501	0.121811
(308591,309090)(308600,309099)(308600,309100)	Mt	308850	501	0.121601
(308691,309190)(308700,309199)(308700,309200)	Mt	308950	501	0.127085
(308791,309290)(308800,309299)(308800,309300)	Mt	309050	501	0.118182
(308891,309390)(308900,309399)(308900,309400)	Mt	309150	501	0.118771
(308991,309490)(309000,309499)(309000,309500)	Mt	309250	501	0.119897
(309091,309590)(309100,309599)(309100,309600)	Mt	309350	501	0.120823
(309191,309690)(309200,309699)(309200,309700)	Mt	309450	501	0.126098
(309291,309790)(309300,309799)(309300,309800)	Mt	309550	501	0.140770
(309391,309890)(309400,309899)(309400,309900)	Mt	309650	501	0.134479
(309491,309990)(309500,309999)(309500,310000)	Mt	309750	501	0.131807
(309591,310090)(309600,310099)(309600,310100)	Mt	309850	501	0.130255
(309691,310190)(309700,310199)(309700,310200)	Mt	309950	501	0.143991
(309791,310290)(309800,310299)(309800,310300)	Mt	310050	501	0.136239
(309891,310390)(309900,310399)(309900,310400)	Mt	310150	501	0.137680
(309991,310490)(310000,310499)(310000,310500)	Mt	310250	501	0.166875
(310091,310590)(310100,310599)(310100,310600)	Mt	310350	501	0.164456
(310191,310690)(310200,310699)(310200,310700)	Mt	310450	501	0.152580
(310291,310790)(310300,310799)(310300,310800)	Mt	310550	501	0.154420
(310391,310890)(310400,310899)(310400,310900)	Mt	310650	501	0.149328
(310491,310990)(310500,310999)(310500,311000)	Mt	310750	501	0.114014
(310591,311090)(310600,311099)(310600,311100)	Mt	310850	501	0.116390
(310691,311190)(310700,311199)(310700,311200)	Mt	310950	501	0.116530
(310791,311290)(310800,311299)(310800,311300)	Mt	311050	501	0.119009
(310891,311390)(310900,311399)(310900,311400)	Mt	311150	501	0.127921
(310991,311490)(311000,311499)(311000,311500)	Mt	311250	501	0.122865
(311091,311590)(311100,311599)(311100,311600)	Mt	311350	501	0.120353
(311191,311690)(311200,311699)(311200,311700)	Mt	311450	501	0.118770
(311291,311790)(311300,311799)(311300,311800)	Mt	311550	501	0.114726
(311391,311890)(311400,311899)(311400,311900)	Mt	311650	501	0.117133
(311491,311990)(311500,311999)(311500,312000)	Mt	311750	501	0.145575
(311591,312090)(311600,312099)(311600,312100)	Mt	311850	501	0.144927
(311691,312190)(311700,312199)(311700,312200)	Mt	311950	501	0.148060
(311791,312290)(311800,312299)(311800,312300)	Mt	312050	501	0.149737
(311891,312390)(311900,312399)(311900,312400)	Mt	312150	501	0.140177
(311991,312490)(312000,312499)(312000,312500)	Mt	312250	501	0.116263
(312091,312590)(312100,312599)(312100,312600)	Mt	312350	501	0.114109
(312191,312690)(312200,312699)(312200,312700)	Mt	312450	501	0.112129
